id,Chief of Technology,Systems Manager,Network Manager,Database Administrator,Software Developer,Tester,Quality Assurance Analyst,Web Developer,Penetration Tester,Data Scientist,Chief Executive,Client Support Manager,Operations Manager,Sales Manager,Financial Manager,Human Resources Manager,Project Manager,Product Manager,Marketing Specialist,Designer,Recruiter,English,Spannish,French,German,Russian,Portuguese,HTML,CSS,Bootstrap,Tailwind.css,Javascript,Python,C,C++,Java,React,Vue,PHP,Flutter,SQL,NoSQL,PostgreSQL,MySQL,R,Dart,Linux,Flask,Django,Laravel,Node.js,Git,Docker,Kubernetes,Android,IOS,AWS,Azure,Office Suit,Agile,Google Analytic,Blender,Photoshop,Video Editing,Graphic Design,Filming,Professional Writing,Communication,Negotiation,Speaking,Management,Team working,Critical Thinking,Coordination
inheritedprogramme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,93,74,85,88,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,86,73,76,98,34,0,66,0,87,56,69,6,71,28,69
lightningparenting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,64,89,97,33,76,78,63,36,69,79,42,73,25,4,40,20,59,83,80,56,22,5,85,57,62,9,98,89,98,40,72,45,95,22,85,81,75,16,43,71,74,94,35,61,18,76,26,2,71,64,39
soundpeeing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,67,14,57,29,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,95,61,1,6,33,8,85,2,22,59,88,1,4,9,46
amberporsche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,92,99,79,32,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,63,76,23,59,50,35,20,15,26,35,35,42,44,87
addingsupported,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,18,39,14,28,85,0,68,19,18,37,41,23,38,7,65,53,26,12,34,0,96,48,88,79,49,54,69,75,18,17,50,83,64,82,57,70,98,54,59,50,21,38,71,14,81,19,86,60,94,77,36,75
makehumidity,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,58,92,3,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,63,47,54,39,61,97,89,44,99,23,73,45,4,2,35
replicainteraction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,88,83,22,41,57,5,72,6,62,19,31,73,91,82,25,22,91,26,69,85,73,84,53,67,6,40,11,27,79,18,42,88,12,61,97,65,21,60,59,58,51,63,23,88,73,0,11,71,94,30,68,29
mealnavigation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,82,18,5,41,20,6,37,1,70,48,36,4,13,88,32,61,39,55,60,83,30,69,40,90,27,28,32,64,27,52,87,97,3,74,52,1,57,2,8,42,80,47,64,42,52,73,69,21,78,47,60,50
permitsriverside,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,90,33,99,94,84,86,17,10,56,87,15,87,11,14,60,75,4,99,28,18,83,29,80,48,1,52,14,82,42,27,11,17,60,57,98,56,58,92,36,29,96,49,2,78,25,20,0,66,75,87,32
adequatepicnic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,60,17,86,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,26,33,77,21,66,27,27,30,34,75,14,52,52,29
coatingthemes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,96,82,29,52,1,46,16,40,59,95,12,93,16,38,83,73,29,23,41,44,5,32,17,35,46,39,32,43,38,92,16,89,62,63,37,58,19,21,25,40,41,64,14,30,53,8,88,35,49,43,17,93
terminationacid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,38,34,82,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,92,93,6,7,44,60,3,99,84,95,89,79,41,54,40
ensuringcartoons,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,4,87,11,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,94,59,0,80,1,49,46,21,51,85,5,77,63,1
vernonemacs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,65,65,66,73,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,94,39,41,50,20,20,57,95,81,27,71,21,74,55
gracemoreover,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,32,84,28,82,93,51,54,12,69,2,45,32,61,39,34,60,9,43,43,76,82,45,87,30,42,84,2,28,64,50,4,57,27,59,38,66,3,97,19,2,55,83,58,61,8,78,7,51,19,92,74,17
measurehear,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,87,49,95,25,95,25,97,65,48,57,30,90,90,6,38,45,48,51,13,7,37,64,29,61,26,20,32,85,43,18,93,32,92,71,28,69,4,57,51,55,14,44,14,64,25,91,56,99,0,54,76,88
bruneiconsolidated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,78,81,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,40,45,47,22,69,23,84,53,28,42,33,70,84,74
lilyours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,57,93,65,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,72,66,13,40,73,21,80,8,56,58,64,19,52
hyundaibaghdad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,87,71,50,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,95,27,67,66,77,6,52,48,95,45,78,71,50,78
houstonmeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,89,75,58,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,43,1,89,93,60,47,85,90,58,72,2,91,84,63
dressingusd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,88,51,5,44,30,93,22,67,39,57,8,7,12,72,31,0,93,83,30,11,3,48,3,65,92,68,9,15,23,89,5,25,84,75,66,40,13,40,40,36,23,44,27,64,78,68,38,53,18,71,74,30
awarenesssmtp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,83,6,26,68,56,85,54,13,92,62,68,76,76,66,52,51,79,21,88,93,81,11,62,81,87,56,77,92,18,83,50,97,42,80,7,64,32,12,72,65,65,70,39,94,36,55,29,66,0,76,18,30
distinctadopt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,82,34,41,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,96,86,40,61,13,86,41,69,3,86,71,18,76,77
claireheights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,18,38,61,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,96,80,45,83,4,83,41,90,85,86,17,81,93,1
representgravity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,32,38,72,68,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,65,43,76,65,44,0,13,29,38,64,48,15,6,81
australiapermit,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,67,68,49,45,56,50,45,69,64,47,70,70,50,90,66,86,39,46,31,54,32,99,26,15,66,25,59,55,50,4,44,45,14,74,34,86,16,85,19,84,71,43,58,49,88,86,18,66,68,82,5,62
supervisorsareas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,41,82,99,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8,51,33,92,60,29,38,40,88,43,50,71,20,86,13
malawiangry,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,24,48,32,85,78,76,52,68,19,95,92,18,87,61,71,41,75,99,79,91,47,60,60,9,44,19,5,43,0,67,10,91,44,18,68,86,98,19,43,2,70,15,11,42,16,30,3,85,57,42,49,92
pregnancypaid,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,77,48,81,84,42,85,4,16,85,48,45,27,53,81,96,35,67,50,24,95,56,14,46,57,13,39,13,16,93,54,73,15,5,47,89,29,6,46,88,87,37,58,83,4,34,87,40,39,65,28,12,40
godsaustria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,21,77,78,68,6,54,57,19,36,81,5,0,21,38,33,83,16,62,96,24,66,0,56,65,42,34,52,17,89,30,32,83,31,83,48,88,32,62,34,41,59,38,78,87,33,44,82,77,10,69,94,80
challengedportrait,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,28,75,21,44,6,23,23,61,24,53,78,2,26,82,22,27,89,20,38,78,56,51,59,17,82,56,44,14,73,24,22,27,18,5,37,42,26,0,96,34,35,81,74,66,43,79,69,34,26,43,87,2
acnesensitive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,9,2,17,21,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,76,29,38,98,24,19,19,69,6,55,80,3,16,41,28
continuallyventure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,95,74,40,76,36,91,69,24,22,50,99,17,46,89,59,51,89,9,1,90,4,61,26,71,71,2,22,13,9,47,24,22,4,25,53,77,18,98,31,15,10,87,71,92,91,83,56,35,96,48,58,7
hackertonight,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,90,12,96,2,26,24,99,8,65,97,7,37,76,29,56,94,82,73,37,52,92,95,53,48,55,50,13,81,69,19,41,46,90,84,7,22,37,72,71,34,13,9,79,76,60,11,82,99,60,66,67,20
obbind,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77,29,1,3,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,50,19,81,88,46,81,34,43,27,40,60,9,50,45
bootypresented,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,96,40,69,27,72,39,92,60,29,46,22,64,95,89,5,34,99,57,43,92,28,22,7,2,20,92,85,43,48,53,0,53,54,57,40,32,62,78,75,77,30,55,5,53,44,62,44,45,41,0,61,37
statutemega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,22,82,47,63,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,40,30,70,25,94,74,8,3,36,94,31,35,17,53,91
afghanistaneditors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,39,86,34,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,58,59,87,98,71,3,1,89,35,74,3,30,35,75,30
overseastransexual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,35,25,66,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,77,29,69,83,91,55,36,65,85,6,44,22,55,81,15
endswarrior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,18,35,34,32,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,43,28,21,84,31,78,48,99,51,11,71,83,11,22
stylusgentleman,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,76,98,25,98,2,20,49,44,72,91,91,74,11,34,31,39,64,43,37,84,22,87,91,2,71,44,70,16,97,5,11,69,24,39,2,58,99,66,36,0,19,3,41,25,99,21,2,23,83,4,7,89
ulexpenditures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,51,0,57,72,59,36,24,37,42,83,2,68,74,3,46,98,58,25,59,4,2,99,96,29,4,53,45,88,32,29,26,96,58,44,83,8,19,19,34,83,90,53,70,75,19,46,86,19,12,29,87,36
respondingtsunami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,83,46,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,14,13,32,98,85,66,40,44,88,51,10,63,54,42
notiontowns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,93,33,72,97,17,45,44,97,29,33,79,31,84,83,8,18,27,24,91,68,3,28,22,58,91,82,62,87,0,57,68,14,25,99,44,20,38,4,56,6,40,95,55,81,93,83,92,21,76,63,80,42
acceptsmade,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,68,86,59,61,80,70,13,63,44,34,48,69,47,5,80,63,70,40,0,98,30,33,73,1,20,8,44,9,20,35,88,11,31,50,71,63,57,96,69,57,3,22,91,41,40,62,31,26,92,54,6,78
indianssherman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,89,62,47,8,85,16,46,45,43,53,34,80,67,26,64,65,30,63,41,58,42,38,84,89,92,9,87,90,8,9,70,59,60,80,79,34,39,84,21,21,40,28,69,13,26,8,54,78,71,41,29
purecontents,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,42,18,38,75,73,65,42,22,48,20,59,48,5,63,5,18,1,1,24,83,54,93,80,9,77,31,86,74,57,0,3,58,14,78,33,65,63,44,71,28,22,10,18,14,17,71,78,85,0,31,30,37
recommendorigins,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,62,46,43,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,65,69,15,6,40,87,81,64,6,18,59,92,67,85
spendingminute,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,27,62,59,26,32,23,39,50,11,44,74,33,44,68,9,1,5,4,94,45,40,79,76,3,16,59,73,29,4,80,87,98,81,81,21,64,56,34,24,75,85,37,30,6,47,68,11,58,53,74,59,63
providessequence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,54,6,77,39,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,21,15,0,22,96,73,92,45,17,1,19,1,80,88
varietyseem,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,59,49,60,64,79,67,25,22,3,3,8,71,79,15,93,55,69,50,51,51,40,66,90,19,35,57,20,45,50,77,36,65,11,62,61,21,73,98,58,57,28,60,3,85,65,83,75,47,20,90,74,60
booleansg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,51,9,23,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,77,0,43,72,3,28,98,25,75,2,70,17,43,80,11
hookpharmacology,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,59,30,45,99,61,64,52,62,99,93,77,15,45,41,59,34,74,98,98,10,0,41,3,25,20,81,39,12,55,75,41,18,35,67,98,7,24,44,30,89,44,1,22,42,59,2,35,41,94,69,71,13
novembercauses,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,3,51,49,94,53,77,38,89,51,68,4,15,93,68,97,42,0,25,28,63,30,11,39,62,16,41,6,44,61,23,15,8,74,73,85,6,91,28,26,77,20,17,9,90,89,17,10,29,10,87,30,43
scholarghz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,81,50,67,89,27,44,85,25,0,75,57,48,7,39,85,70,72,51,84,96,8,31,47,44,0,12,10,67,72,94,84,97,10,51,46,78,64,74,74,7,29,17,54,50,23,32,99,90,32,89,75,43
adoptedbriefing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,42,86,69,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,44,30,89,26,31,24,4,7,96,91,81,33,96,12,79
capscoin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,73,49,9,72,58,49,68,35,78,34,49,54,21,5,82,79,98,97,48,71,4,31,70,93,87,82,29,63,79,89,31,78,79,17,38,46,68,84,77,22,98,66,98,56,30,91,84,36,12,64,12
addsur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93,41,53,9,31,49,28,77,87,81,28,49,86,99,76,96,41,46,22,34,35,58,92,8,4,83,91,64,29,60,9,4,79,58,80,23,85,66,39,44,84,0,23,38,69,69,79,9,4,68,20,20
jspromotions,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,79,60,85,23,63,11,65,58,29,32,49,21,34,32,56,55,53,40,85,48,51,33,79,30,62,2,40,21,14,21,73,9,52,83,51,17,12,87,55,35,93,43,89,1,90,13,11,64,24,74,23,58
receivesbeatles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,19,7,51,89,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,88,17,49,63,77,1,49,61,40,48,31,39,62,41
sharesfrance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,49,15,30,89,79,12,90,2,63,70,4,0,64,12,63,71,17,56,73,52,25,79,13,72,5,45,57,98,75,46,74,26,65,30,26,34,36,86,79,98,7,22,87,97,52,60,14,71,6,92,85,33
loudarranged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,30,44,64,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,63,82,4,60,40,42,94,21,59,88,49,53,65,1
alternateseeks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78,90,14,11,77,74,97,76,66,81,26,2,70,24,18,96,78,2,93,44,49,86,81,61,73,5,18,6,41,84,43,78,1,8,36,84,10,91,98,43,71,1,61,72,55,52,25,68,59,37,4,91
contributionnext,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,37,22,13,5,67,69,6,78,24,4,34,66,38,52,69,15,2,51,49,9,60,96,34,39,98,60,78,93,5,45,37,89,42,58,10,10,76,81,73,99,56,17,33,48,53,91,28,63,58,97,96,56
argentinapie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,17,27,68,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,44,87,79,17,66,18,72,37,88,84,0,19,72,69,29
travellanguage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,59,47,64,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,40,8,48,55,14,37,45,66,15,48,45,69,90,8
protuniform,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,58,87,48,75,56,20,69,98,9,44,92,97,42,82,55,3,40,85,77,13,94,80,37,76,89,6,98,26,56,98,19,91,66,20,99,46,19,92,40,9,87,10,1,33,26,68,60,32,78,94,91,92
woundng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,20,6,18,46,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,82,50,46,78,42,80,77,59,22,72,92,91,43,3
intensitycars,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,85,89,77,97,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,86,7,54,99,7,29,54,21,34,63,13,92,62,84,90
retrievedpostcard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,23,76,9,88,82,11,17,28,73,61,36,48,76,25,56,42,55,39,34,18,1,94,39,2,9,31,72,16,54,19,35,53,33,62,80,6,99,63,0,6,18,17,42,72,3,1,12,78,72,52,97
possessionnecklace,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,28,58,2,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,26,41,50,25,12,27,36,95,82,90,18,19,22,47
boomchemistry,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,26,56,63,48,99,57,97,3,17,14,44,62,95,2,21,44,41,97,33,9,93,55,73,80,10,57,59,55,84,32,25,71,66,80,8,19,5,64,18,8,0,30,8,41,57,59,33,63,54,38,53,38
residentialstones,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,14,24,61,13,96,77,19,49,16,6,77,50,96,41,63,77,35,79,55,15,94,39,76,49,33,47,61,54,38,43,26,20,93,54,14,85,44,41,66,15,41,55,62,15,90,75,37,66,58,39,90
rallyhi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,31,0,64,88,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7,99,91,0,16,8,82,87,14,30,38,54,74,17,85
positivehell,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,31,8,14,76,61,67,3,68,74,96,67,69,39,12,93,45,34,89,7,73,73,62,49,67,46,61,88,39,57,83,88,31,91,81,36,38,57,16,4,62,37,49,74,98,90,63,57,2,24,26,58,15
minesscientific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,61,68,22,86,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,63,38,72,42,11,46,53,97,50,98,78,5,46,10
lotusjackie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,67,14,25,69,87,9,79,50,87,99,59,15,46,37,82,13,85,9,41,87,54,29,34,53,99,99,30,12,79,72,9,42,43,80,71,5,87,45,63,47,87,60,28,21,71,50,99,57,31,53,93,94
learnersrack,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,37,55,87,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,28,47,71,65,79,86,39,76,35,96,21,98,98,89
snowboardrandom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,92,76,93,45,6,28,50,7,3,84,25,55,2,69,51,75,58,76,92,83,96,59,68,64,74,21,39,50,16,29,51,40,35,47,96,9,45,49,13,94,69,9,69,83,98,0,99,69,17,0,88,21
macromediamsie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,70,17,72,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,85,33,26,69,17,96,22,1,42,35,77,95,88,47,60
rocksstrongly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,76,91,64,91,95,66,11,70,61,23,42,45,21,72,37,82,66,78,42,50,39,44,66,19,95,7,4,14,2,4,46,94,99,31,35,70,51,28,60,85,41,52,48,61,41,46,91,50,43,39,15,35
foosenators,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,50,27,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,51,33,34,72,50,81,31,50,35,44,76,16,90,25
brothersreading,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,3,45,45,81,51,55,87,22,35,34,10,28,52,43,91,88,96,96,77,94,68,9,64,78,33,97,45,47,84,64,30,94,65,65,54,71,6,73,68,16,64,88,66,79,23,29,5,46,71,52,16,0
shoeinns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,55,45,26,60,40,96,98,80,10,58,94,62,17,93,6,7,21,92,22,64,21,84,79,62,23,62,78,3,8,21,79,18,56,26,93,86,56,28,87,20,66,77,38,67,19,71,19,76,90,23,96
turkishtanks,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,30,40,51,0,60,25,82,13,94,69,58,79,92,53,69,25,76,42,74,47,9,4,24,17,28,80,31,40,53,17,84,39,9,56,21,72,41,22,12,37,42,65,72,23,95,61,70,17,25,42,30,61
planetsdownload,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,47,51,22,82,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,85,26,72,22,1,78,98,60,21,42,77,36,31,76,43
valveincludes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,86,37,75,24,92,59,73,87,16,65,91,52,35,63,64,97,66,77,59,82,27,11,78,64,14,67,10,75,35,30,11,27,49,47,3,28,49,63,44,40,24,73,66,56,41,30,47,73,36,42,80,24
manufacturemanaged,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77,27,74,92,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,79,33,36,24,47,90,11,60,28,77,81,82,19,25,24
